Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,127601,-,-,-,44.05,-123.1,-8,134,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,Temperature,DHI,DNI,Cloud Type,GHI
2013,1,5,7,30,3.9000000000000004,0,0,6,0
2013,1,5,8,30,4.7,8,0,6,8
2013,1,5,9,30,5.7,34,0,6,34
2013,1,5,10,30,6.4,64,0,6,64
2013,1,5,11,30,6.800000000000001,89,0,6,89
2013,1,5,12,30,7.1000000000000005,61,0,6,61
2013,1,5,13,30,7,107,0,7,107
2013,1,5,14,30,6.7,108,15,7,112
2013,1,5,15,30,6.300000000000001,13,0,7,13
2013,1,5,16,30,5.4,6,0,7,6
2013,1,5,17,30,5.2,0,0,4,0
2013,1,5,18,30,5,0,0,1,0
2013,1,5,19,30,4.7,0,0,4,0
2013,1,5,20,30,4.4,0,0,4,0
2013,1,5,21,30,4.2,0,0,4,0
2013,1,5,22,30,4.1000000000000005,0,0,4,0
2013,1,5,23,30,4,0,0,4,0
2013,1,6,0,30,4,0,0,1,0
2013,1,6,1,30,3.9000000000000004,0,0,4,0
2013,1,6,2,30,3.8000000000000003,0,0,4,0
2013,1,6,3,30,3.5,0,0,4,0
2013,1,6,4,30,3.4000000000000004,0,0,4,0
2013,1,6,5,30,3.4000000000000004,0,0,4,0
2013,1,6,6,30,3.5,0,0,4,0
2013,1,6,7,30,3.8000000000000003,0,0,4,0
2013,1,6,8,30,4.3,19,0,4,19
2013,1,6,9,30,5,75,0,4,75
2013,1,6,10,30,5.9,60,779,0,315
2013,1,6,11,30,6.800000000000001,131,0,2,132
2013,1,6,12,30,7.5,171,161,2,236
2013,1,6,13,30,7.7,153,201,4,227
2013,1,6,14,30,7.300000000000001,118,165,4,167
2013,1,6,15,30,7.1000000000000005,68,147,4,95
2013,1,6,16,30,5.6000000000000005,11,0,4,11
2013,1,6,17,30,5,0,0,4,0
2013,1,6,18,30,4.9,0,0,4,0
2013,1,6,19,30,5,0,0,4,0
2013,1,6,20,30,5,0,0,4,0
2013,1,6,21,30,4.9,0,0,4,0
2013,1,6,22,30,4.6000000000000005,0,0,4,0
2013,1,6,23,30,4.5,0,0,7,0
2013,1,7,0,30,4.4,0,0,7,0
2013,1,7,1,30,4.7,0,0,7,0
2013,1,7,2,30,5,0,0,6,0
2013,1,7,3,30,5.2,0,0,6,0
2013,1,7,4,30,5.5,0,0,6,0
2013,1,7,5,30,5.800000000000001,0,0,6,0
2013,1,7,6,30,6.2,0,0,6,0
2013,1,7,7,30,6.5,0,0,7,0
2013,1,7,8,30,6.800000000000001,14,0,7,14
2013,1,7,9,30,7.1000000000000005,45,0,7,45
2013,1,7,10,30,7.4,135,168,7,190
2013,1,7,11,30,7.7,165,173,4,231
2013,1,7,12,30,8,156,29,3,168
2013,1,7,13,30,8.200000000000001,20,0,4,20
2013,1,7,14,30,8.4,69,0,4,69
2013,1,7,15,30,8.5,42,0,4,42
2013,1,7,16,30,8.3,7,0,7,7
2013,1,7,17,30,8,0,0,4,0
