Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1047780,-,-,-,28.37,-80.74,-5,12,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,Temperature,DHI,DNI,Cloud Type,GHI
2013,1,1,0,30,16.6,0,0,0,0
2013,1,1,1,30,16.3,0,0,0,0
2013,1,1,2,30,16.1,0,0,1,0
2013,1,1,3,30,15.8,0,0,3,0
2013,1,1,4,30,15.600000000000001,0,0,1,0
2013,1,1,5,30,15.4,0,0,1,0
2013,1,1,6,30,15.4,0,0,1,0
2013,1,1,7,30,16.6,11,0,3,11
2013,1,1,8,30,18.5,73,0,3,73
2013,1,1,9,30,20.700000000000003,166,208,3,249
2013,1,1,10,30,22.3,211,360,2,399
2013,1,1,11,30,22.900000000000002,99,863,1,617
2013,1,1,12,30,23.400000000000002,258,400,2,508
2013,1,1,13,30,23.6,266,290,3,438
2013,1,1,14,30,23.700000000000003,211,332,2,381
2013,1,1,15,30,23.400000000000002,77,739,0,358
2013,1,1,16,30,22.200000000000003,55,552,0,172
2013,1,1,17,30,21,12,77,0,14
2013,1,1,18,30,20.6,0,0,0,0
2013,1,1,19,30,20.1,0,0,1,0
2013,1,1,20,30,19.8,0,0,3,0
2013,1,1,21,30,19.3,0,0,0,0
2013,1,1,22,30,18.6,0,0,0,0
2013,1,1,23,30,17.900000000000002,0,0,1,0
2013,1,2,0,30,17.3,0,0,1,0
2013,1,2,1,30,16.8,0,0,0,0
2013,1,2,2,30,16.400000000000002,0,0,1,0
2013,1,2,3,30,16.1,0,0,3,0
2013,1,2,4,30,15.9,0,0,0,0
2013,1,2,5,30,15.8,0,0,1,0
2013,1,2,6,30,15.700000000000001,0,0,0,0
2013,1,2,7,30,16.6,17,196,0,25
2013,1,2,8,30,18.3,51,644,1,199
2013,1,2,9,30,20.5,65,810,0,386
2013,1,2,10,30,22.6,76,874,0,534
2013,1,2,11,30,23.6,83,907,0,628
2013,1,2,12,30,24.200000000000003,277,325,2,481
2013,1,2,13,30,24.6,259,330,2,456
2013,1,2,14,30,24.8,215,316,4,377
2013,1,2,15,30,24.700000000000003,162,149,3,219
2013,1,2,16,30,24.1,81,152,3,114
2013,1,2,17,30,23.400000000000002,6,0,3,6
2013,1,2,18,30,23.1,0,0,3,0
2013,1,2,19,30,22.3,0,0,3,0
2013,1,2,20,30,21.700000000000003,0,0,3,0
2013,1,2,21,30,21.1,0,0,3,0
2013,1,2,22,30,20.400000000000002,0,0,3,0
2013,1,2,23,30,19.700000000000003,0,0,1,0
2013,1,3,0,30,19.1,0,0,3,0
2013,1,3,1,30,18.5,0,0,0,0
2013,1,3,2,30,18.1,0,0,0,0
2013,1,3,3,30,17.8,0,0,7,0
2013,1,3,4,30,17.6,0,0,1,0
2013,1,3,5,30,17.6,0,0,1,0
2013,1,3,6,30,17.7,0,0,3,0
2013,1,3,7,30,18.6,17,107,1,22
2013,1,3,8,30,20.1,48,0,3,48
2013,1,3,9,30,21.5,159,43,2,176
2013,1,3,10,30,22.5,210,34,2,228
2013,1,3,11,30,23.3,202,9,2,207
2013,1,3,12,30,23.700000000000003,291,90,2,347
2013,1,3,13,30,24,102,0,3,102
2013,1,3,14,30,24.1,232,198,2,334
2013,1,3,15,30,23.700000000000003,161,203,3,239
2013,1,3,16,30,22.6,40,0,7,40
2013,1,3,17,30,21.1,6,0,8,6
2013,1,3,18,30,20.5,0,0,7,0
2013,1,3,19,30,19.400000000000002,0,0,8,0
2013,1,3,20,30,19.1,0,0,4,0
2013,1,3,21,30,18.900000000000002,0,0,3,0
2013,1,3,22,30,18.8,0,0,3,0
2013,1,3,23,30,18.7,0,0,3,0
2013,1,4,0,30,18.7,0,0,3,0
2013,1,4,1,30,18.6,0,0,3,0
2013,1,4,2,30,18.6,0,0,3,0
2013,1,4,3,30,18.400000000000002,0,0,3,0
2013,1,4,4,30,18.2,0,0,3,0
2013,1,4,5,30,18,0,0,3,0
2013,1,4,6,30,18,0,0,3,0
2013,1,4,7,30,18.400000000000002,5,0,3,5
2013,1,4,8,30,19.3,7,0,3,7
2013,1,4,9,30,20.200000000000003,35,0,3,35
2013,1,4,10,30,20.8,56,0,3,56
2013,1,4,11,30,21.1,76,0,3,76
2013,1,4,12,30,21.1,121,0,3,121
2013,1,4,13,30,20.900000000000002,122,0,3,122
2013,1,4,14,30,20.700000000000003,68,0,3,68
2013,1,4,15,30,20.200000000000003,50,0,3,50
2013,1,4,16,30,19.6,30,0,3,30
2013,1,4,17,30,19,6,0,7,6
2013,1,4,18,30,18.7,0,0,3,0
2013,1,4,19,30,18.2,0,0,1,0
2013,1,4,20,30,17.900000000000002,0,0,1,0
2013,1,4,21,30,17.7,0,0,3,0
2013,1,4,22,30,17.5,0,0,4,0
2013,1,4,23,30,17.3,0,0,1,0
2013,1,5,0,30,17.1,0,0,7,0
2013,1,5,1,30,17,0,0,4,0
2013,1,5,2,30,16.900000000000002,0,0,3,0
2013,1,5,3,30,16.8,0,0,4,0
2013,1,5,4,30,16.8,0,0,3,0
2013,1,5,5,30,16.900000000000002,0,0,3,0
2013,1,5,6,30,17.1,0,0,1,0
2013,1,5,7,30,17.8,16,131,1,21
2013,1,5,8,30,18.900000000000002,56,557,1,184
2013,1,5,9,30,20,148,16,3,154
2013,1,5,10,30,21.1,80,828,1,514
2013,1,5,11,30,21.900000000000002,86,863,0,607
2013,1,5,12,30,22.5,89,870,0,638
2013,1,5,13,30,22.700000000000003,94,842,0,601
2013,1,5,14,30,22.6,90,795,1,503
2013,1,5,15,30,22.3,114,0,3,114
2013,1,5,16,30,21.5,43,0,3,43
2013,1,5,17,30,20.8,5,0,3,5
2013,1,5,18,30,20.5,0,0,3,0
2013,1,5,19,30,20.1,0,0,3,0
2013,1,5,20,30,20,0,0,3,0
2013,1,5,21,30,19.900000000000002,0,0,3,0
2013,1,5,22,30,19.900000000000002,0,0,3,0
2013,1,5,23,30,19.8,0,0,3,0
2013,1,6,0,30,19.8,0,0,1,0
2013,1,6,1,30,19.900000000000002,0,0,1,0
2013,1,6,2,30,19.8,0,0,1,0
2013,1,6,3,30,19.8,0,0,1,0
2013,1,6,4,30,19.700000000000003,0,0,1,0
2013,1,6,5,30,19.6,0,0,1,0
2013,1,6,6,30,19.6,0,0,0,0
2013,1,6,7,30,20.3,16,141,1,22
2013,1,6,8,30,21.3,53,594,0,189
2013,1,6,9,30,22.3,65,782,1,376
2013,1,6,10,30,23.3,68,876,0,528
2013,1,6,11,30,24.1,237,439,2,503
2013,1,6,12,30,24.6,182,633,3,582
2013,1,6,13,30,25,254,369,7,477
2013,1,6,14,30,25,212,357,8,398
2013,1,6,15,30,24.700000000000003,167,114,7,212
2013,1,6,16,30,24,85,43,3,95
2013,1,6,17,30,23.1,7,0,3,7
2013,1,6,18,30,22.8,0,0,3,0
2013,1,6,19,30,21.700000000000003,0,0,7,0
2013,1,6,20,30,21.3,0,0,7,0
2013,1,6,21,30,21,0,0,8,0
2013,1,6,22,30,20.6,0,0,7,0
2013,1,6,23,30,20.3,0,0,8,0
2013,1,7,0,30,19.900000000000002,0,0,7,0
2013,1,7,1,30,19.400000000000002,0,0,7,0
2013,1,7,2,30,18.8,0,0,1,0
2013,1,7,3,30,18,0,0,1,0
2013,1,7,4,30,17.5,0,0,3,0
2013,1,7,5,30,17.400000000000002,0,0,3,0
2013,1,7,6,30,17.5,0,0,7,0
2013,1,7,7,30,17.900000000000002,6,0,3,6
2013,1,7,8,30,18.7,80,0,4,80
2013,1,7,9,30,19.5,170,142,4,226
2013,1,7,10,30,20.200000000000003,240,155,3,321
2013,1,7,11,30,20.700000000000003,236,25,4,251
2013,1,7,12,30,20.8,276,52,4,309
2013,1,7,13,30,20.700000000000003,282,225,3,418
2013,1,7,14,30,20.5,170,3,4,172
2013,1,7,15,30,20.3,36,0,4,36
2013,1,7,16,30,20,12,0,4,12
2013,1,7,17,30,19.900000000000002,6,0,4,6
2013,1,7,18,30,19.8,0,0,4,0
2013,1,7,19,30,19.900000000000002,0,0,4,0
2013,1,7,20,30,20,0,0,3,0
2013,1,7,21,30,20.1,0,0,3,0
2013,1,7,22,30,20.200000000000003,0,0,1,0
2013,1,7,23,30,20.200000000000003,0,0,1,0
2013,1,8,0,30,20.400000000000002,0,0,3,0
2013,1,8,1,30,20.5,0,0,1,0
2013,1,8,2,30,20.6,0,0,8,0
2013,1,8,3,30,20.700000000000003,0,0,8,0
2013,1,8,4,30,20.700000000000003,0,0,7,0
2013,1,8,5,30,20.6,0,0,7,0
2013,1,8,6,30,20.6,0,0,8,0
2013,1,8,7,30,21.400000000000002,13,0,7,13
2013,1,8,8,30,22.6,56,559,1,184
2013,1,8,9,30,23.400000000000002,69,755,0,370
2013,1,8,10,30,24,75,843,0,520
2013,1,8,11,30,24.3,79,884,1,616
2013,1,8,12,30,24.5,292,277,3,468
2013,1,8,13,30,24.5,265,55,3,299
2013,1,8,14,30,24.400000000000002,188,12,3,194
2013,1,8,15,30,24.1,170,124,3,220
2013,1,8,16,30,23.400000000000002,54,563,0,184
2013,1,8,17,30,22.5,16,119,0,20
2013,1,8,18,30,22.200000000000003,0,0,0,0
2013,1,8,19,30,21.700000000000003,0,0,3,0
2013,1,8,20,30,21.6,0,0,3,0
2013,1,8,21,30,21.400000000000002,0,0,3,0
2013,1,8,22,30,21.3,0,0,0,0
2013,1,8,23,30,21.200000000000003,0,0,0,0
2013,1,9,0,30,21.1,0,0,0,0
2013,1,9,1,30,21,0,0,0,0
2013,1,9,2,30,20.900000000000002,0,0,0,0
2013,1,9,3,30,20.900000000000002,0,0,0,0
2013,1,9,4,30,20.8,0,0,0,0
2013,1,9,5,30,20.700000000000003,0,0,1,0
2013,1,9,6,30,21,0,0,1,0
2013,1,9,7,30,22.1,8,0,3,8
2013,1,9,8,30,23.5,89,102,3,113
2013,1,9,9,30,24.400000000000002,169,97,3,208
2013,1,9,10,30,25,240,181,3,335
2013,1,9,11,30,25.400000000000002,283,101,3,345
2013,1,9,12,30,25.5,268,387,2,515
2013,1,9,13,30,25.5,287,197,3,407
2013,1,9,14,30,25.3,92,803,0,517
2013,1,9,15,30,24.900000000000002,80,722,0,369
2013,1,9,16,30,24,60,548,0,187
2013,1,9,17,30,23.1,12,0,3,12
2013,1,9,18,30,22.700000000000003,0,0,3,0
2013,1,9,19,30,22.200000000000003,0,0,1,0
2013,1,9,20,30,22,0,0,0,0
2013,1,9,21,30,21.900000000000002,0,0,0,0
2013,1,9,22,30,21.8,0,0,0,0
2013,1,9,23,30,21.8,0,0,3,0
2013,1,10,0,30,21.700000000000003,0,0,0,0
2013,1,10,1,30,21.6,0,0,0,0
2013,1,10,2,30,21.5,0,0,0,0
2013,1,10,3,30,21.3,0,0,0,0
2013,1,10,4,30,21.1,0,0,0,0
2013,1,10,5,30,20.900000000000002,0,0,0,0
2013,1,10,6,30,21,0,0,0,0
2013,1,10,7,30,21.900000000000002,15,234,0,24
2013,1,10,8,30,23.1,45,673,0,200
2013,1,10,9,30,23.900000000000002,57,830,0,389
2013,1,10,10,30,24.400000000000002,65,900,0,542
2013,1,10,11,30,24.700000000000003,70,933,0,640
2013,1,10,12,30,24.8,283,330,3,494
2013,1,10,13,30,24.8,211,11,3,217
2013,1,10,14,30,24.6,188,11,3,194
2013,1,10,15,30,24.3,124,0,3,124
2013,1,10,16,30,23.6,46,0,3,46
2013,1,10,17,30,22.900000000000002,14,0,3,14
2013,1,10,18,30,22.6,0,0,0,0
2013,1,10,19,30,22.3,0,0,0,0
2013,1,10,20,30,22.1,0,0,3,0
2013,1,10,21,30,21.900000000000002,0,0,3,0
2013,1,10,22,30,21.6,0,0,3,0
2013,1,10,23,30,21.3,0,0,1,0
2013,1,11,0,30,21.1,0,0,3,0
2013,1,11,1,30,20.8,0,0,4,0
2013,1,11,2,30,20.5,0,0,4,0
2013,1,11,3,30,20.1,0,0,7,0
2013,1,11,4,30,19.8,0,0,7,0
2013,1,11,5,30,19.6,0,0,3,0
2013,1,11,6,30,19.8,0,0,7,0
2013,1,11,7,30,21,10,0,3,10
2013,1,11,8,30,22.700000000000003,72,0,3,72
2013,1,11,9,30,24,170,97,3,209
2013,1,11,10,30,24.700000000000003,226,54,3,255
2013,1,11,11,30,25.1,91,888,1,636
2013,1,11,12,30,25.3,91,901,0,670
2013,1,11,13,30,25.200000000000003,100,864,0,632
2013,1,11,14,30,25,230,296,4,388
2013,1,11,15,30,24.5,168,237,7,265
2013,1,11,16,30,23.6,93,89,8,114
2013,1,11,17,30,22.700000000000003,16,0,7,16
2013,1,11,18,30,22.400000000000002,0,0,7,0
2013,1,11,19,30,21.8,0,0,3,0
2013,1,11,20,30,21.5,0,0,1,0
2013,1,11,21,30,21.200000000000003,0,0,3,0
2013,1,11,22,30,20.900000000000002,0,0,0,0
2013,1,11,23,30,20.6,0,0,0,0
2013,1,12,0,30,20.400000000000002,0,0,0,0
2013,1,12,1,30,20.200000000000003,0,0,0,0
2013,1,12,2,30,20,0,0,1,0
2013,1,12,3,30,19.8,0,0,1,0
2013,1,12,4,30,19.8,0,0,1,0
2013,1,12,5,30,19.700000000000003,0,0,1,0
2013,1,12,6,30,19.900000000000002,0,0,1,0
2013,1,12,7,30,21.200000000000003,16,228,1,24
2013,1,12,8,30,23,47,674,0,203
2013,1,12,9,30,24.200000000000003,61,831,0,394
2013,1,12,10,30,24.900000000000002,75,887,0,547
2013,1,12,11,30,25.200000000000003,81,922,0,648
2013,1,12,12,30,25.3,82,937,0,686
2013,1,12,13,30,25.200000000000003,80,928,0,653
2013,1,12,14,30,24.900000000000002,76,891,0,555
2013,1,12,15,30,24.400000000000002,68,816,0,402
2013,1,12,16,30,23.3,53,652,0,210
2013,1,12,17,30,22.1,19,213,0,30
2013,1,12,18,30,21.6,0,0,0,0
2013,1,12,19,30,21,0,0,0,0
2013,1,12,20,30,20.700000000000003,0,0,0,0
2013,1,12,21,30,20.5,0,0,1,0
2013,1,12,22,30,20.3,0,0,3,0
2013,1,12,23,30,20.1,0,0,7,0
2013,1,13,0,30,19.900000000000002,0,0,1,0
2013,1,13,1,30,19.8,0,0,0,0
2013,1,13,2,30,19.6,0,0,7,0
2013,1,13,3,30,19.400000000000002,0,0,1,0
2013,1,13,4,30,19.200000000000003,0,0,0,0
2013,1,13,5,30,19,0,0,1,0
2013,1,13,6,30,19.200000000000003,0,0,1,0
2013,1,13,7,30,20.6,14,0,2,14
2013,1,13,8,30,22.6,47,682,0,205
2013,1,13,9,30,24,63,828,0,396
2013,1,13,10,30,24.700000000000003,74,893,0,550
2013,1,13,11,30,25.1,80,926,1,651
2013,1,13,12,30,25.3,290,64,2,331
2013,1,13,13,30,25.400000000000002,86,914,0,653
2013,1,13,14,30,25.200000000000003,165,569,3,472
2013,1,13,15,30,24.700000000000003,75,787,1,399
2013,1,13,16,30,23.6,71,441,8,179
2013,1,13,17,30,22.400000000000002,20,0,7,20
2013,1,13,18,30,22,0,0,7,0
2013,1,13,19,30,21.400000000000002,0,0,7,0
2013,1,13,20,30,21.1,0,0,7,0
2013,1,13,21,30,20.700000000000003,0,0,7,0
2013,1,13,22,30,20.3,0,0,3,0
2013,1,13,23,30,20,0,0,0,0
2013,1,14,0,30,19.8,0,0,0,0
2013,1,14,1,30,19.700000000000003,0,0,0,0
2013,1,14,2,30,19.5,0,0,0,0
2013,1,14,3,30,19.3,0,0,0,0
2013,1,14,4,30,19.1,0,0,1,0
2013,1,14,5,30,18.900000000000002,0,0,3,0
2013,1,14,6,30,19.1,0,0,3,0
2013,1,14,7,30,20.5,15,0,8,15
2013,1,14,8,30,22.5,65,462,8,172
2013,1,14,9,30,23.8,150,358,8,295
2013,1,14,10,30,24.5,82,858,0,541
2013,1,14,11,30,25,88,895,0,642
2013,1,14,12,30,25.3,90,904,0,677
2013,1,14,13,30,25.400000000000002,88,896,0,646
2013,1,14,14,30,25.1,82,861,0,550
2013,1,14,15,30,24.6,73,783,0,398
2013,1,14,16,30,23.700000000000003,57,619,0,210
2013,1,14,17,30,22.700000000000003,21,203,0,32
2013,1,14,18,30,22.1,0,0,0,0
2013,1,14,19,30,21.400000000000002,0,0,0,0
2013,1,14,20,30,21,0,0,0,0
2013,1,14,21,30,20.700000000000003,0,0,0,0
2013,1,14,22,30,20.5,0,0,0,0
2013,1,14,23,30,20.3,0,0,0,0
2013,1,15,0,30,20.1,0,0,0,0
2013,1,15,1,30,19.900000000000002,0,0,0,0
2013,1,15,2,30,19.700000000000003,0,0,0,0
2013,1,15,3,30,19.6,0,0,0,0
2013,1,15,4,30,19.5,0,0,1,0
2013,1,15,5,30,19.400000000000002,0,0,3,0
2013,1,15,6,30,19.6,0,0,1,0
2013,1,15,7,30,21,15,237,0,25
2013,1,15,8,30,22.700000000000003,90,151,3,125
2013,1,15,9,30,23.6,162,42,3,179
2013,1,15,10,30,24.200000000000003,236,265,3,378
2013,1,15,11,30,24.400000000000002,254,407,2,506
2013,1,15,12,30,24.6,277,383,2,527
2013,1,15,13,30,24.700000000000003,83,903,0,648
2013,1,15,14,30,24.5,79,866,0,552
2013,1,15,15,30,24,71,790,0,401
2013,1,15,16,30,23.3,56,633,0,214
2013,1,15,17,30,22.5,22,223,0,34
2013,1,15,18,30,22,0,0,0,0
2013,1,15,19,30,21.400000000000002,0,0,0,0
2013,1,15,20,30,21.1,0,0,1,0
2013,1,15,21,30,20.8,0,0,0,0
2013,1,15,22,30,20.6,0,0,1,0
2013,1,15,23,30,20.5,0,0,3,0
2013,1,16,0,30,20.400000000000002,0,0,3,0
2013,1,16,1,30,20.3,0,0,1,0
2013,1,16,2,30,20.200000000000003,0,0,0,0
2013,1,16,3,30,20.1,0,0,1,0
2013,1,16,4,30,19.900000000000002,0,0,4,0
2013,1,16,5,30,19.5,0,0,4,0
2013,1,16,6,30,19.400000000000002,0,0,3,0
2013,1,16,7,30,20.1,16,193,1,24
2013,1,16,8,30,22,52,633,0,200
2013,1,16,9,30,23.6,68,799,0,392
2013,1,16,10,30,24.5,78,875,0,549
2013,1,16,11,30,25.1,85,906,0,650
2013,1,16,12,30,25.5,312,217,2,454
2013,1,16,13,30,25.700000000000003,191,600,2,568
2013,1,16,14,30,25.8,85,859,0,557
2013,1,16,15,30,25.5,75,784,0,405
2013,1,16,16,30,24.5,60,617,0,216
2013,1,16,17,30,23.200000000000003,23,215,0,35
2013,1,16,18,30,22.6,0,0,0,0
2013,1,16,19,30,21.700000000000003,0,0,0,0
2013,1,16,20,30,21.3,0,0,0,0
2013,1,16,21,30,21,0,0,0,0
2013,1,16,22,30,20.8,0,0,0,0
2013,1,16,23,30,20.6,0,0,0,0
2013,1,17,0,30,20.400000000000002,0,0,0,0
2013,1,17,1,30,20.200000000000003,0,0,0,0
2013,1,17,2,30,19.900000000000002,0,0,1,0
2013,1,17,3,30,19.700000000000003,0,0,0,0
2013,1,17,4,30,19.5,0,0,0,0
2013,1,17,5,30,19.200000000000003,0,0,0,0
2013,1,17,6,30,19,0,0,0,0
2013,1,17,7,30,19.5,16,202,0,24
2013,1,17,8,30,21.1,47,655,0,202
2013,1,17,9,30,23.200000000000003,60,817,0,393
2013,1,17,10,30,24.5,69,891,0,550
2013,1,17,11,30,25.200000000000003,74,925,0,652
2013,1,17,12,30,25.8,75,936,0,690
2013,1,17,13,30,25.900000000000002,80,910,0,655
2013,1,17,14,30,25.400000000000002,240,62,3,274
2013,1,17,15,30,23.3,95,0,3,95
2013,1,17,16,30,19.700000000000003,70,0,3,70
2013,1,17,17,30,16.900000000000002,19,0,7,19
2013,1,17,18,30,16.2,0,0,7,0
2013,1,17,19,30,15.9,0,0,7,0
2013,1,17,20,30,15.3,0,0,7,0
2013,1,17,21,30,14.600000000000001,0,0,7,0
2013,1,17,22,30,13.9,0,0,7,0
2013,1,17,23,30,13.3,0,0,7,0
2013,1,18,0,30,12.600000000000001,0,0,7,0
2013,1,18,1,30,11.8,0,0,2,0
2013,1,18,2,30,11.100000000000001,0,0,7,0
2013,1,18,3,30,10.8,0,0,0,0
2013,1,18,4,30,10.8,0,0,1,0
2013,1,18,5,30,11.200000000000001,0,0,3,0
2013,1,18,6,30,12.200000000000001,0,0,3,0
2013,1,18,7,30,13.700000000000001,7,0,2,7
2013,1,18,8,30,15.3,91,50,3,102
2013,1,18,9,30,16.7,101,0,3,101
2013,1,18,10,30,18,212,26,4,226
2013,1,18,11,30,18.900000000000002,276,57,3,311
2013,1,18,12,30,19.3,244,493,7,570
2013,1,18,13,30,19.3,254,30,3,273
2013,1,18,14,30,19.200000000000003,231,350,3,425
2013,1,18,15,30,19.1,137,0,3,137
2013,1,18,16,30,18.8,80,0,3,80
2013,1,18,17,30,18.6,16,0,4,16
2013,1,18,18,30,18.6,0,0,3,0
2013,1,18,19,30,18.6,0,0,2,0
2013,1,18,20,30,18.6,0,0,3,0
2013,1,18,21,30,18.6,0,0,0,0
2013,1,18,22,30,18.6,0,0,1,0
2013,1,18,23,30,18.6,0,0,1,0
2013,1,19,0,30,18.6,0,0,1,0
2013,1,19,1,30,18.6,0,0,1,0
2013,1,19,2,30,18.6,0,0,1,0
2013,1,19,3,30,18.7,0,0,1,0
2013,1,19,4,30,18.7,0,0,1,0
2013,1,19,5,30,18.7,0,0,1,0
2013,1,19,6,30,18.900000000000002,0,0,1,0
2013,1,19,7,30,19.6,19,40,1,21
2013,1,19,8,30,20.6,91,49,3,103
2013,1,19,9,30,21.6,138,0,3,138
2013,1,19,10,30,22.1,223,355,2,416
2013,1,19,11,30,22.200000000000003,298,206,2,428
2013,1,19,12,30,22,143,783,0,661
2013,1,19,13,30,21.8,300,232,3,447
2013,1,19,14,30,21.400000000000002,251,244,2,388
2013,1,19,15,30,21,184,85,3,221
2013,1,19,16,30,20.6,97,20,3,103
2013,1,19,17,30,20.3,27,179,1,39
2013,1,19,18,30,20.200000000000003,0,0,1,0
2013,1,19,19,30,20,0,0,1,0
2013,1,19,20,30,19.900000000000002,0,0,1,0
2013,1,19,21,30,19.700000000000003,0,0,3,0
2013,1,19,22,30,19.6,0,0,4,0
2013,1,19,23,30,19.400000000000002,0,0,7,0
2013,1,20,0,30,19.400000000000002,0,0,8,0
2013,1,20,1,30,19.3,0,0,7,0
2013,1,20,2,30,19.200000000000003,0,0,7,0
2013,1,20,3,30,19.1,0,0,7,0
2013,1,20,4,30,19.1,0,0,7,0
2013,1,20,5,30,19,0,0,7,0
2013,1,20,6,30,19.1,0,0,7,0
2013,1,20,7,30,19.6,16,0,7,16
2013,1,20,8,30,20.400000000000002,76,374,7,165
2013,1,20,9,30,21.200000000000003,176,97,7,216
2013,1,20,10,30,21.8,251,148,7,332
2013,1,20,11,30,22.1,293,259,7,457
2013,1,20,12,30,22.200000000000003,283,389,8,542
2013,1,20,13,30,22.1,279,349,8,503
2013,1,20,14,30,21.6,95,0,3,95
2013,1,20,15,30,21.1,167,348,2,318
2013,1,20,16,30,20.5,105,89,4,129
2013,1,20,17,30,19.900000000000002,26,216,0,41
2013,1,20,18,30,19.6,0,0,3,0
2013,1,20,19,30,19.1,0,0,3,0
2013,1,20,20,30,18.900000000000002,0,0,1,0
2013,1,20,21,30,18.8,0,0,0,0
2013,1,20,22,30,18.900000000000002,0,0,0,0
2013,1,20,23,30,19,0,0,1,0
2013,1,21,0,30,19,0,0,3,0
2013,1,21,1,30,19,0,0,3,0
2013,1,21,2,30,18.900000000000002,0,0,1,0
2013,1,21,3,30,18.900000000000002,0,0,3,0
2013,1,21,4,30,19,0,0,3,0
2013,1,21,5,30,19.1,0,0,3,0
2013,1,21,6,30,19.3,0,0,3,0
2013,1,21,7,30,19.8,14,0,7,14
2013,1,21,8,30,20.6,61,562,1,196
2013,1,21,9,30,21.3,166,41,4,183
2013,1,21,10,30,21.8,235,310,7,405
2013,1,21,11,30,22.1,297,241,2,450
2013,1,21,12,30,22.200000000000003,158,0,4,158
2013,1,21,13,30,22.1,295,284,7,478
2013,1,21,14,30,21.700000000000003,212,20,8,224
2013,1,21,15,30,21.200000000000003,177,42,8,195
2013,1,21,16,30,20.400000000000002,103,37,7,113
2013,1,21,17,30,19.6,17,0,4,17
2013,1,21,18,30,19.3,0,0,7,0
2013,1,21,19,30,18.900000000000002,0,0,7,0
2013,1,21,20,30,18.8,0,0,7,0
2013,1,21,21,30,18.8,0,0,7,0
2013,1,21,22,30,18.7,0,0,7,0
2013,1,21,23,30,18.5,0,0,6,0
2013,1,22,0,30,18.2,0,0,6,0
2013,1,22,1,30,17.8,0,0,7,0
2013,1,22,2,30,17.400000000000002,0,0,7,0
2013,1,22,3,30,17,0,0,7,0
2013,1,22,4,30,16.8,0,0,7,0
2013,1,22,5,30,16.6,0,0,7,0
2013,1,22,6,30,16.6,0,0,8,0
2013,1,22,7,30,17.400000000000002,18,0,7,18
2013,1,22,8,30,18.5,79,356,8,165
2013,1,22,9,30,19.200000000000003,174,224,7,268
2013,1,22,10,30,19.200000000000003,187,515,7,470
2013,1,22,11,30,18.8,221,527,7,557
2013,1,22,12,30,18.400000000000002,241,514,7,586
2013,1,22,13,30,18.1,257,449,7,547
2013,1,22,14,30,17.900000000000002,237,352,7,437
2013,1,22,15,30,17.5,191,171,7,267
2013,1,22,16,30,16.900000000000002,108,102,7,136
2013,1,22,17,30,16.2,27,65,7,32
2013,1,22,18,30,15.9,0,0,4,0
2013,1,22,19,30,15.4,0,0,7,0
2013,1,22,20,30,15.100000000000001,0,0,7,0
2013,1,22,21,30,14.8,0,0,3,0
2013,1,22,22,30,14.5,0,0,4,0
2013,1,22,23,30,14.3,0,0,3,0
2013,1,23,0,30,14.100000000000001,0,0,7,0
2013,1,23,1,30,13.9,0,0,7,0
2013,1,23,2,30,13.700000000000001,0,0,4,0
2013,1,23,3,30,13.3,0,0,8,0
2013,1,23,4,30,13,0,0,8,0
2013,1,23,5,30,12.8,0,0,3,0
2013,1,23,6,30,13,0,0,1,0
2013,1,23,7,30,14.5,18,245,1,29
2013,1,23,8,30,16.3,53,679,0,219
2013,1,23,9,30,17.6,69,840,0,420
2013,1,23,10,30,18.5,77,919,0,585
2013,1,23,11,30,19.1,83,952,0,693
2013,1,23,12,30,19.400000000000002,88,957,0,732
2013,1,23,13,30,19.5,88,943,0,702
2013,1,23,14,30,19.400000000000002,88,899,0,602
2013,1,23,15,30,18.900000000000002,81,817,0,443
2013,1,23,16,30,17.6,64,667,0,248
2013,1,23,17,30,16,27,306,0,51
2013,1,23,18,30,15.4,0,0,0,0
2013,1,23,19,30,14.600000000000001,0,0,1,0
2013,1,23,20,30,14.4,0,0,1,0
2013,1,23,21,30,14.4,0,0,0,0
2013,1,23,22,30,14.3,0,0,1,0
2013,1,23,23,30,14,0,0,1,0
2013,1,24,0,30,13.8,0,0,1,0
